29-01-2016 09:28:37 infiSTAR.de | 1h 19min 45s | ||1K|| Captpepper(76561198027140716) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1842,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 16.3432|SERVERTHREADS: 38] (v0029)
29-01-2016 09:29:07 infiSTAR.de | 1h 20min 14s | |OneK| Sgt.Camora(76561198057737291) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1251,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 16.5631|SERVERTHREADS: 38] (v0029)
29-01-2016 09:44:38 infiSTAR.de | 1h 35min 38s | Magnus Mannes(76561198123603624) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":319,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 16.0321|SERVERTHREADS: 38] (v0029)
29-01-2016 10:58:22 infiSTAR.de | 2h 48min 40s | [TN] Amir Mullah(76561198053782662) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":342,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.782|SERVERTHREADS: 39] (v0029)
29-01-2016 11:03:36 infiSTAR.de | 2h 53min 49s | Han Bowlo(76561198017761322) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1909,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 16.129|SERVERTHREADS: 37] (v0029)
29-01-2016 11:09:40 infiSTAR.de | 0h 0min 27s | MadDog(76561198127612928) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":355,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 49.2308|SERVERTHREADS: 35] (v0029)
29-01-2016 11:10:04 infiSTAR.de | 0h 0min 50s | |OneK| Sgt.Camora(76561198057737291) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1251,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 46.2428|SERVERTHREADS: 35] (v0029)
29-01-2016 11:11:50 infiSTAR.de | 0h 2min 35s | |OneK| Sgt.Camora(76561198057737291) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1251,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 48.6322|SERVERTHREADS: 37] (v0029)
29-01-2016 11:12:34 infiSTAR.de | 0h 3min 19s | Amir(76561198053782662) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":342,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 49.0798|SERVERTHREADS: 36] (v0029)
29-01-2016 11:22:29 infiSTAR.de | 0h 13min 14s | Han Bowlo(76561198017761322) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1909,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 23.8806|SERVERTHREADS: 38] (v0029)
29-01-2016 12:05:59 infiSTAR.de | 0h 56min 24s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":733,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.1111|SERVERTHREADS: 38] (v0029)
29-01-2016 12:50:27 infiSTAR.de | 1h 40min 16s | xAm_d(76561198061128228) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":641,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.7311|SERVERTHREADS: 38] (v0029)
29-01-2016 12:51:07 infiSTAR.de | 1h 40min 56s | |OneK| Sgt.Camora(76561198057737291) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":1251,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.0063|SERVERTHREADS: 38] (v0029)
29-01-2016 12:53:45 infiSTAR.de | 1h 43min 28s | Viktor (76561198052415341) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":981,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.56938|SERVERTHREADS: 38] (v0029)
29-01-2016 13:01:22 infiSTAR.de | 1h 50min 43s | [TN] Sebbe(76561198049284741) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":854,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.71463|SERVERTHREADS: 38] (v0029)
29-01-2016 13:03:44 infiSTAR.de | 1h 52min 55s | xAm_d(76561198061128228) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":641,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.61539|SERVERTHREADS: 39] (v0029)
29-01-2016 13:33:38 infiSTAR.de | 2h 17min 58s | dan(76561198191072857) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":204,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 8.89878|SERVERTHREADS: 37] (v0029)
29-01-2016 13:37:12 infiSTAR.de | 2h 20min 58s | [TN] Sebbe(76561198049284741) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":854,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 7.35632|SERVERTHREADS: 38] (v0029)
29-01-2016 13:49:44 infiSTAR.de | 2h 30min 14s | Ali Taki(76561198149576064) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":64,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 6.82885|SERVERTHREADS: 39] (v0029)
29-01-2016 13:51:22 infiSTAR.de | 2h 31min 28s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 6.59794|SERVERTHREADS: 39] (v0029)
29-01-2016 14:02:49 infiSTAR.de | 2h 40min 12s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 8.62534|SERVERTHREADS: 39] (v0029)
29-01-2016 14:11:09 infiSTAR.de | 0h 1min 7s | xAm_d(76561198061128228) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":641,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 49.6894|SERVERTHREADS: 36] (v0029)
